device;data_consumption;data_time;data_period;tag;main_category_name;type;client_id
da76d010-9f81-11f0-ba67-d14dea579ee6;22472;2025-12-03T13:33:05.000Z;162;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;2222;2025-12-03T13:38:10.000Z;8;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;859;2025-12-03T13:38:21.000Z;3;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;6086;2025-12-03T13:39:03.000Z;26;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;4398;2025-12-03T13:41:02.000Z;19;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;2110;2025-12-03T13:41:18.000Z;8;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;6262;2025-12-03T13:46:38.000Z;28;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;13099;2025-12-03T13:49:26.000Z;118;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;26474;2025-12-03T13:53:37.000Z;174;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;7734;2025-12-03T13:59:59.000Z;95;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;806;2025-12-03T14:07:34.000Z;5;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;10016;2025-12-03T14:10:10.000Z;101;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;7728;2025-12-03T14:31:15.000Z;33;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;7180;2025-12-03T14:38:35.000Z;38;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;3218;2025-12-03T14:39:06.000Z;17;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;1665;2025-12-03T14:39:32.000Z;7;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;11303;2025-12-03T14:40:39.000Z;56;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;4125;2025-12-03T14:41:07.000Z;17;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;4228;2025-12-03T14:41:33.000Z;17;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;2042;2025-12-03T14:41:54.000Z;8;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;27287;2025-12-03T14:46:53.000Z;112;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;6003;2025-12-03T14:54:42.000Z;30;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;849;2025-12-03T14:55:53.000Z;4;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;34521;2025-12-03T14:57:59.000Z;120;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;9959;2025-12-03T14:59:18.000Z;60;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;2237;2025-12-03T15:04:29.000Z;40;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;44572;2025-12-03T15:11:15.000Z;269;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;5854;2025-12-03T15:15:44.000Z;78;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;1618;2025-12-03T15:18:26.000Z;11;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;7410;2025-12-03T15:30:00.000Z;30;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;10198;2025-12-03T15:30:41.000Z;34;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;21234;2025-12-03T15:32:58.000Z;111;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;9250;2025-12-03T15:56:40.000Z;63;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;7437;2025-12-03T15:58:20.000Z;50;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;657;2025-12-03T16:11:13.000Z;4;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;8219;2025-12-03T16:13:08.000Z;75;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;6959;2025-12-03T16:28:09.000Z;96;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;4171;2025-12-03T16:57:27.000Z;17;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;11896;2025-12-03T17:02:50.000Z;74;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;7572;2025-12-03T17:03:48.000Z;44;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;2901;2025-12-03T17:05:17.000Z;18;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;23978;2025-12-03T17:07:20.000Z;112;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;24806;2025-12-03T17:10:38.000Z;166;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;2163;2025-12-03T17:11:07.000Z;15;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;15660;2025-12-03T17:14:20.000Z;151;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;2910;2025-12-03T17:16:56.000Z;19;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;9101;2025-12-03T17:18:48.000Z;79;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;2596;2025-12-03T17:33:36.000Z;16;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;16146;2025-12-03T17:37:07.000Z;170;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;118;2025-12-03T17:42:13.000Z;8;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;16571;2025-12-03T17:45:03.000Z;131;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;23356;2025-12-03T17:48:32.000Z;164;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;16146;2025-12-03T17:57:37.000Z;114;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;2028;2025-12-03T19:27:58.000Z;36;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;35228;2025-12-03T19:30:58.000Z;131;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;10351;2025-12-03T20:03:45.000Z;57;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;14178;2025-12-03T20:11:18.000Z;104;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;5956;2025-12-03T20:17:27.000Z;20;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;17913;2025-12-03T20:18:55.000Z;74;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;3653;2025-12-03T21:02:50.000Z;25;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;12351;2025-12-03T21:06:19.000Z;81;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;2230;2025-12-03T21:11:50.000Z;7;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;4501;2025-12-03T21:13:05.000Z;18;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;5398;2025-12-03T21:35:51.000Z;45;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;4356;2025-12-03T21:37:22.000Z;29;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;2612;2025-12-03T21:38:27.000Z;16;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;15169;2025-12-03T22:05:10.000Z;106;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;8377;2025-12-03T22:36:42.000Z;69;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;3322;2025-12-03T22:37:14.000Z;18;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;2424;2025-12-03T22:38:25.000Z;12;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;3115;2025-12-03T22:40:22.000Z;25;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;8303;2025-12-03T22:43:49.000Z;68;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;2166;2025-12-03T23:07:03.000Z;13;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;8512;2025-12-03T23:10:34.000Z;71;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;8292;2025-12-03T23:12:48.000Z;68;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;542;2025-12-04T01:59:17.000Z;15;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;13028;2025-12-04T02:01:11.000Z;100;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;4495;2025-12-04T02:04:20.000Z;15;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;8224;2025-12-04T02:25:52.000Z;50;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;393;2025-12-04T04:05:28.000Z;3;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;30451;2025-12-04T04:18:18.000Z;178;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;7186;2025-12-04T04:19:16.000Z;27;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;2281;2025-12-04T04:32:50.000Z;7;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;9892;2025-12-04T04:34:50.000Z;35;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;14398;2025-12-04T04:46:51.000Z;109;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;5251;2025-12-04T04:47:58.000Z;16;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;7237;2025-12-04T04:49:56.000Z;26;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;5359;2025-12-04T04:51:43.000Z;16;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;22501;2025-12-04T04:55:09.000Z;124;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;22484;2025-12-04T04:56:57.000Z;86;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;18806;2025-12-04T04:58:07.000Z;56;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;4824;2025-12-04T05:52:01.000Z;67;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;37560;2025-12-04T05:55:17.000Z;158;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;1142;2025-12-04T06:11:01.000Z;7;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;3522;2025-12-04T06:11:42.000Z;31;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;2643;2025-12-04T06:12:45.000Z;16;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;2815;2025-12-04T06:13:16.000Z;17;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;2393;2025-12-04T06:13:45.000Z;15;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;706;2025-12-04T06:14:06.000Z;5;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;5440;2025-12-04T06:15:29.000Z;45;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;3175;2025-12-04T06:37:46.000Z;20;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;15495;2025-12-04T06:50:16.000Z;111;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;10143;2025-12-04T06:55:57.000Z;54;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;11051;2025-12-04T06:59:29.000Z;80;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;41663;2025-12-04T07:03:24.000Z;214;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;563;2025-12-04T07:05:51.000Z;22;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;715;2025-12-04T07:06:39.000Z;13;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;2566;2025-12-04T07:16:22.000Z;30;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;27460;2025-12-04T07:19:56.000Z;148;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;3068;2025-12-04T07:31:34.000Z;20;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;7510;2025-12-04T07:32:38.000Z;51;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;2965;2025-12-04T07:33:17.000Z;19;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;818;2025-12-04T07:33:56.000Z;6;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;8124;2025-12-04T07:36:10.000Z;68;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;2933;2025-12-04T07:40:50.000Z;19;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;392;2025-12-04T08:05:55.000Z;3;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;8472;2025-12-04T08:07:56.000Z;84;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;1901;2025-12-04T08:08:59.000Z;12;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;3924;2025-12-04T08:40:53.000Z;36;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;3475;2025-12-04T08:56:00.000Z;12;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;8922;2025-12-04T09:38:51.000Z;35;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;15399;2025-12-04T09:42:17.000Z;143;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;24024;2025-12-04T09:59:43.000Z;170;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;17734;2025-12-04T10:02:04.000Z;87;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;8154;2025-12-04T10:04:16.000Z;65;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;1275;2025-12-04T10:08:45.000Z;9;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;12393;2025-12-04T10:11:05.000Z;117;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;722;2025-12-04T10:14:30.000Z;6;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;4193;2025-12-04T10:15:24.000Z;40;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;10409;2025-12-04T10:18:53.000Z;76;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;2480;2025-12-04T10:29:13.000Z;19;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;2598;2025-12-04T10:37:32.000Z;18;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;24195;2025-12-04T10:41:48.000Z;248;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;15328;2025-12-04T10:44:10.000Z;112;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;17706;2025-12-04T10:49:48.000Z;111;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;1743;2025-12-04T10:50:22.000Z;8;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;3699;2025-12-04T10:51:21.000Z;38;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;2083;2025-12-04T10:52:26.000Z;15;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;5060;2025-12-04T11:08:34.000Z;20;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;10980;2025-12-04T11:10:59.000Z;63;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;433;2025-12-04T11:30:00.000Z;25;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;4772;2025-12-04T11:31:18.000Z;54;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;25875;2025-12-04T11:36:18.000Z;123;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;8236;2025-12-04T11:44:01.000Z;55;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;4642;2025-12-04T12:08:07.000Z;57;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;32756;2025-12-04T12:11:36.000Z;183;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;3277;2025-12-04T12:12:55.000Z;28;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;35096;2025-12-04T12:16:01.000Z;179;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;32827;2025-12-04T12:20:34.000Z;263;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;17151;2025-12-04T12:22:10.000Z;68;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;15862;2025-12-04T12:24:09.000Z;99;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;3948;2025-12-04T12:59:10.000Z;34;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;2006;2025-12-04T12:59:59.000Z;8;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;3948;2025-12-04T13:00:26.000Z;17;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;4945;2025-12-04T13:01:47.000Z;24;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;16009;2025-12-04T13:04:09.000Z;121;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;799;2025-12-04T13:14:00.000Z;4;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;8304;2025-12-04T13:15:30.000Z;80;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;1221;2025-12-04T13:16:04.000Z;12;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;4512;2025-12-04T13:17:09.000Z;41;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;7710;2025-12-04T13:21:08.000Z;40;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;10937;2025-12-04T13:22:43.000Z;54;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;3936;2025-12-04T13:23:18.000Z;19;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;17427;2025-12-04T13:26:22.000Z;97;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;3268;2025-12-04T13:30:32.000Z;29;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;10057;2025-12-04T13:32:33.000Z;92;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;8263;2025-12-04T13:34:25.000Z;36;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;10362;2025-12-04T13:36:38.000Z;90;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;22837;2025-12-04T13:42:16.000Z;165;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;2037;2025-12-04T13:44:20.000Z;19;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;4734;2025-12-04T13:45:08.000Z;40;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;8268;2025-12-04T13:52:40.000Z;58;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;19124;2025-12-04T13:55:15.000Z;139;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;4077;2025-12-04T13:55:47.000Z;19;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;8787;2025-12-04T14:03:34.000Z;59;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;3875;2025-12-04T14:11:48.000Z;16;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;16342;2025-12-04T14:32:41.000Z;82;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;9030;2025-12-04T14:41:13.000Z;75;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;3863;2025-12-04T14:43:13.000Z;16;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;12672;2025-12-04T14:45:31.000Z;64;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;21451;2025-12-04T14:46:54.000Z;74;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;20878;2025-12-04T14:59:19.000Z;134;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;239;2025-12-04T15:01:08.000Z;13;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;29280;2025-12-04T15:05:02.000Z;194;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;1854;2025-12-04T15:05:36.000Z;25;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;9290;2025-12-04T15:15:36.000Z;67;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;2268;2025-12-04T15:17:58.000Z;16;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;4951;2025-12-04T15:20:43.000Z;46;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;4650;2025-12-04T15:33:51.000Z;23;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;25689;2025-12-04T15:37:23.000Z;140;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;3795;2025-12-04T15:38:08.000Z;18;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;4789;2025-12-04T15:38:36.000Z;15;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;4130;2025-12-04T16:13:25.000Z;16;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;15533;2025-12-04T16:14:52.000Z;67;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;4387;2025-12-04T16:15:25.000Z;17;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;2263;2025-12-04T16:15:43.000Z;8;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;1286;2025-12-04T16:15:57.000Z;5;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;10010;2025-12-04T16:20:14.000Z;60;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;15106;2025-12-04T16:27:58.000Z;124;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;7821;2025-12-04T16:42:46.000Z;77;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;7715;2025-12-04T16:45:58.000Z;90;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;3359;2025-12-04T17:02:57.000Z;17;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;11240;2025-12-04T17:04:57.000Z;64;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;8442;2025-12-04T17:06:02.000Z;53;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;10404;2025-12-04T17:07:40.000Z;64;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;11280;2025-12-04T17:19:45.000Z;74;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;15606;2025-12-04T17:23:19.000Z;135;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;15336;2025-12-04T17:27:45.000Z;150;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;9312;2025-12-04T17:35:18.000Z;83;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;40040;2025-12-04T17:50:19.000Z;278;cold;Bloc sanitaire;ws;30
da76d010-9f81-11f0-ba67-d14dea579ee6;15924;2025-12-04T17:54:10.000Z;175;cold;Bloc sanitaire;ws;30
