device;data_consumption;data_time;data_period;tag;main_category_name;type;client_id
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;320;2025-11-14T14:01:30.000Z;9;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;5537;2025-11-14T13:59:33.000Z;130;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;9409;2025-11-14T13:56:47.000Z;223;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;2623;2025-11-14T13:46:55.000Z;78;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;239;2025-11-14T13:45:23.000Z;9;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;5747;2025-11-14T13:44:35.000Z;138;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;722;2025-11-14T13:40:54.000Z;16;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;651;2025-11-14T13:39:18.000Z;20;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;1237;2025-11-14T13:38:22.000Z;32;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;297;2025-11-14T13:28:31.000Z;8;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;3010;2025-11-14T13:28:13.000Z;73;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;1431;2025-11-14T13:26:13.000Z;35;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;916;2025-11-14T13:25:03.000Z;20;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;398;2025-11-14T13:14:11.000Z;9;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;441;2025-11-14T13:13:29.000Z;9;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;578;2025-11-14T13:12:26.000Z;29;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;361;2025-11-14T13:11:47.000Z;9;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;714;2025-11-14T13:10:54.000Z;18;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;368;2025-11-14T13:09:54.000Z;9;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;1186;2025-11-14T13:05:16.000Z;38;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;1535;2025-11-14T13:04:09.000Z;44;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;2984;2025-11-14T13:01:47.000Z;89;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;361;2025-11-14T12:58:17.000Z;9;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;2234;2025-11-14T12:57:22.000Z;78;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;661;2025-11-14T12:56:51.000Z;15;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;621;2025-11-14T12:54:55.000Z;14;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;409;2025-11-14T12:54:27.000Z;9;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;1946;2025-11-14T12:53:36.000Z;47;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;1123;2025-11-14T12:51:09.000Z;38;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;3123;2025-11-14T12:49:08.000Z;76;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;282;2025-11-14T12:48:46.000Z;8;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;542;2025-11-14T12:47:06.000Z;17;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;330;2025-11-14T12:45:24.000Z;10;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;6373;2025-11-14T12:45:06.000Z;153;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;358;2025-11-14T12:44:04.000Z;9;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;1911;2025-11-14T12:39:00.000Z;47;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;176;2025-11-14T12:37:59.000Z;3;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;1315;2025-11-14T12:37:33.000Z;37;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;459;2025-11-14T12:36:19.000Z;10;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;853;2025-11-14T12:35:47.000Z;22;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;116;2025-11-14T12:35:18.000Z;10;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;1325;2025-11-14T12:35:15.000Z;36;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;8775;2025-11-14T12:34:23.000Z;208;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;4469;2025-11-14T12:33:57.000Z;161;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;1030;2025-11-14T12:31:02.000Z;26;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;5262;2025-11-14T12:30:47.000Z;126;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;351;2025-11-14T12:28:56.000Z;11;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;2143;2025-11-14T12:28:33.000Z;79;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;944;2025-11-14T12:27:17.000Z;21;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;239;2025-11-14T12:27:08.000Z;7;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;376;2025-11-14T12:25:29.000Z;9;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;287;2025-11-14T12:24:21.000Z;8;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;11497;2025-11-14T12:22:50.000Z;272;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;184;2025-11-14T12:17:52.000Z;4;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;2825;2025-11-14T12:17:20.000Z;69;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;126;2025-11-14T12:15:58.000Z;2;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;1449;2025-11-14T12:15:39.000Z;35;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;9095;2025-11-14T12:14:44.000Z;215;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;6320;2025-11-14T12:12:56.000Z;193;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;371;2025-11-14T12:10:40.000Z;9;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;734;2025-11-14T12:10:09.000Z;19;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;262;2025-11-14T12:09:21.000Z;8;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;3570;2025-11-14T12:09:00.000Z;105;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;5893;2025-11-14T12:08:47.000Z;162;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;1472;2025-11-14T12:05:57.000Z;40;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;138;2025-11-14T12:01:29.000Z;5;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;305;2025-11-14T11:58:34.000Z;9;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;113;2025-11-14T11:57:46.000Z;4;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;2767;2025-11-14T11:56:20.000Z;68;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;462;2025-11-14T11:54:53.000Z;10;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;1643;2025-11-14T11:47:31.000Z;42;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;300;2025-11-14T11:46:44.000Z;12;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;2414;2025-11-14T11:46:07.000Z;85;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;1444;2025-11-14T11:42:51.000Z;34;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;2876;2025-11-14T11:41:36.000Z;71;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;1494;2025-11-14T11:36:13.000Z;36;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;1813;2025-11-14T11:35:01.000Z;47;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;361;2025-11-14T11:34:38.000Z;10;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;6078;2025-11-14T11:29:52.000Z;145;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;330;2025-11-14T11:27:15.000Z;8;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;1477;2025-11-14T11:26:58.000Z;36;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;272;2025-11-14T11:26:07.000Z;6;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;1457;2025-11-14T11:25:41.000Z;35;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;176;2025-11-14T11:23:20.000Z;5;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;9325;2025-11-14T11:22:57.000Z;225;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;5661;2025-11-14T11:18:08.000Z;135;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;3146;2025-11-14T11:15:23.000Z;78;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;5070;2025-11-14T11:02:16.000Z;125;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;290;2025-11-14T10:59:20.000Z;6;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;1401;2025-11-14T10:55:47.000Z;34;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;131;2025-11-14T10:54:58.000Z;2;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;2919;2025-11-14T10:53:53.000Z;90;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;5202;2025-11-14T10:51:24.000Z;125;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;280;2025-11-14T10:49:53.000Z;8;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;997;2025-11-14T10:43:40.000Z;24;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;3078;2025-11-14T10:41:27.000Z;73;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;512;2025-11-14T10:39:24.000Z;11;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;3017;2025-11-14T10:37:11.000Z;75;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;1449;2025-11-14T10:36:17.000Z;44;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;3454;2025-11-14T10:34:20.000Z;102;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;5042;2025-11-14T10:33:54.000Z;125;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;1555;2025-11-14T10:30:30.000Z;33;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;4351;2025-11-14T10:25:21.000Z;161;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;9295;2025-11-14T10:25:21.000Z;226;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;752;2025-11-14T10:21:36.000Z;21;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;2969;2025-11-14T10:19:11.000Z;90;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;270;2025-11-14T10:17:17.000Z;6;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;6065;2025-11-14T10:15:44.000Z;150;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;7752;2025-11-14T10:09:21.000Z;188;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;1752;2025-11-14T10:07:21.000Z;45;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;12954;2025-11-14T10:04:19.000Z;317;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;121;2025-11-14T10:03:48.000Z;4;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;287;2025-11-14T10:02:30.000Z;9;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;272;2025-11-14T10:01:35.000Z;8;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;16169;2025-11-14T09:55:45.000Z;403;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;373;2025-11-14T09:53:42.000Z;9;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;727;2025-11-14T09:53:11.000Z;19;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;2292;2025-11-14T09:48:05.000Z;81;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;439;2025-11-14T09:46:19.000Z;11;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;3083;2025-11-14T09:45:46.000Z;74;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;1704;2025-11-14T09:45:04.000Z;42;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;6608;2025-11-14T09:44:11.000Z;162;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;297;2025-11-14T09:38:42.000Z;8;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;2295;2025-11-14T09:34:38.000Z;79;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;1575;2025-11-14T09:23:32.000Z;37;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;1202;2025-11-14T09:22:13.000Z;27;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;1449;2025-11-14T09:21:19.000Z;35;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;3356;2025-11-14T09:18:21.000Z;82;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;280;2025-11-14T09:14:59.000Z;8;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;3184;2025-11-14T09:12:39.000Z;91;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;727;2025-11-14T09:10:45.000Z;19;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;1020;2025-11-14T09:09:13.000Z;29;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;3131;2025-11-14T09:08:35.000Z;73;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;381;2025-11-14T09:06:25.000Z;10;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;13823;2025-11-14T09:05:57.000Z;344;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;1457;2025-11-14T09:05:29.000Z;35;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;4214;2025-11-14T09:00:15.000Z;101;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;6083;2025-11-14T08:59:48.000Z;153;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;3126;2025-11-14T08:56:21.000Z;101;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;262;2025-11-14T08:53:45.000Z;14;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;3146;2025-11-14T08:50:24.000Z;77;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;6520;2025-11-14T08:50:11.000Z;154;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;204;2025-11-14T08:47:21.000Z;4;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;439;2025-11-14T08:46:27.000Z;9;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;2977;2025-11-14T08:42:57.000Z;89;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;555;2025-11-14T08:41:12.000Z;16;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;8207;2025-11-14T08:31:17.000Z;203;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;8611;2025-11-14T08:30:08.000Z;206;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;368;2025-11-14T08:25:43.000Z;10;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;1631;2025-11-14T08:25:15.000Z;40;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;4444;2025-11-14T08:24:01.000Z;105;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;686;2025-11-14T08:17:42.000Z;17;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;5015;2025-11-14T08:16:48.000Z;124;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;416;2025-11-14T08:13:25.000Z;9;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;3121;2025-11-14T08:12:46.000Z;73;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;3580;2025-11-14T08:11:19.000Z;87;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;4262;2025-11-14T08:11:03.000Z;121;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;1101;2025-11-14T08:09:16.000Z;28;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;2989;2025-11-14T08:08:49.000Z;89;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;5025;2025-11-14T07:53:52.000Z;125;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;3148;2025-11-14T07:50:22.000Z;79;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;381;2025-11-14T07:49:55.000Z;9;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;356;2025-11-14T07:49:09.000Z;9;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;421;2025-11-14T07:48:23.000Z;10;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;391;2025-11-14T07:47:55.000Z;10;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;386;2025-11-14T07:45:53.000Z;9;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;416;2025-11-14T07:45:04.000Z;9;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;4032;2025-11-14T07:44:36.000Z;111;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;1085;2025-11-14T07:42:33.000Z;28;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;1772;2025-11-14T07:41:25.000Z;47;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;419;2025-11-14T07:34:09.000Z;10;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;303;2025-11-14T07:26:31.000Z;8;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;732;2025-11-14T07:24:59.000Z;19;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;363;2025-11-14T07:24:30.000Z;9;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;3224;2025-11-13T19:01:20.000Z;77;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;4924;2025-11-13T18:59:00.000Z;106;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;224;2025-11-13T18:57:06.000Z;5;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;113;2025-11-13T18:56:54.000Z;3;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;1000;2025-11-13T18:55:45.000Z;28;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;1186;2025-11-13T18:32:00.000Z;35;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;1520;2025-11-13T18:26:48.000Z;37;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;358;2025-11-13T18:21:10.000Z;10;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;320;2025-11-13T18:20:50.000Z;10;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;929;2025-11-13T18:20:28.000Z;22;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;835;2025-11-13T18:18:45.000Z;19;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;282;2025-11-13T18:13:37.000Z;8;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;3752;2025-11-13T18:13:18.000Z;90;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;5545;2025-11-13T18:00:59.000Z;167;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;2992;2025-11-13T17:57:21.000Z;73;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;3010;2025-11-13T17:53:00.000Z;73;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;896;2025-11-13T17:39:08.000Z;20;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;3166;2025-11-13T17:38:41.000Z;77;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;1090;2025-11-13T17:36:28.000Z;23;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;250;2025-11-13T17:35:19.000Z;12;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;1345;2025-11-13T17:35:01.000Z;38;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;2262;2025-11-13T17:27:32.000Z;84;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;750;2025-11-13T17:25:51.000Z;25;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;1489;2025-11-13T17:25:15.000Z;35;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;212;2025-11-13T17:24:19.000Z;5;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;1446;2025-11-13T17:24:07.000Z;35;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;2997;2025-11-13T17:16:47.000Z;73;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;401;2025-11-13T17:14:30.000Z;9;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;5042;2025-11-13T17:12:21.000Z;123;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;1479;2025-11-13T17:04:48.000Z;39;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;262;2025-11-13T17:04:18.000Z;8;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;436;2025-11-13T17:03:58.000Z;9;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;674;2025-11-13T17:03:57.000Z;22;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;1957;2025-11-13T17:03:43.000Z;53;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;689;2025-11-13T17:02:51.000Z;20;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;290;2025-11-13T17:02:04.000Z;8;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;8300;2025-11-13T16:59:39.000Z;194;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;3010;2025-11-13T16:58:20.000Z;90;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;244;2025-11-13T16:56:15.000Z;5;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;404;2025-11-13T16:55:11.000Z;12;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;300;2025-11-13T16:54:45.000Z;8;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;2191;2025-11-13T16:48:15.000Z;79;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;123;2025-11-13T16:45:13.000Z;3;cold;Offices;ws;28
37de7e10-3df4-11f0-bf6d-efc7d3c1cde5;2237;2025-11-13T16:44:45.000Z;79;cold;Offices;ws;28
37d5d9b0-3df4-11f0-8432-a53e8b9d6da9;3181;2025-11-13T16:40:52.000Z;77;cold;Offices;ws;28
