device;data_consumption;data_time;data_period;tag;main_category_name;sub_category_name;type;client_id
11da4960-daf7-11ee-a71f-9b7fa292542a;703;2024-03-21T11:05:42.000Z;12;cold;Bathroom;Sink;ws;18
11d85810-daf7-11ee-b658-695385a245c5;4675;2024-03-21T11:05:58.000Z;71;cold;Bathroom;Flush;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;6037;2024-03-21T11:06:16.000Z;85;cold;Bathroom;Flush;ws;18
11d8a970-daf7-11ee-b288-f5d6bb92dfd4;1528;2024-03-21T11:16:58.000Z;10;cold;Bathroom;Tap;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;857;2024-03-21T11:18:09.000Z;16;cold;Bathroom;Sink;ws;18
11d85810-daf7-11ee-b658-695385a245c5;4739;2024-03-21T11:18:44.000Z;59;cold;Bathroom;Flush;ws;18
11da4960-daf7-11ee-a71f-9b7fa292542a;342;2024-03-21T11:34:15.000Z;22;cold;Bathroom;Sink;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;5409;2024-03-21T11:35:41.000Z;65;cold;Bathroom;Flush;ws;18
11d9e340-daf7-11ee-a3c3-f51ff845e206;2081;2024-03-21T11:36:01.000Z;22;cold;Bathroom;Tap;ws;18
11d9e340-daf7-11ee-a3c3-f51ff845e206;1375;2024-03-21T11:36:33.000Z;14;cold;Bathroom;Tap;ws;18
11da4960-daf7-11ee-a71f-9b7fa292542a;116;2024-03-21T11:37:09.000Z;8;cold;Bathroom;Sink;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;395;2024-03-21T11:37:24.000Z;6;cold;Bathroom;Sink;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;6903;2024-03-21T11:37:47.000Z;83;cold;Bathroom;Flush;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;265;2024-03-21T11:38:42.000Z;5;cold;Bathroom;Sink;ws;18
11d85810-daf7-11ee-b658-695385a245c5;5343;2024-03-21T11:39:36.000Z;65;cold;Bathroom;Flush;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;431;2024-03-21T11:48:36.000Z;10;cold;Bathroom;Sink;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;2462;2024-03-21T11:49:02.000Z;31;cold;Bathroom;Flush;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;4321;2024-03-21T11:50:32.000Z;49;cold;Bathroom;Flush;ws;18
11d9e340-daf7-11ee-a3c3-f51ff845e206;603;2024-03-21T11:51:36.000Z;6;cold;Bathroom;Tap;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;5416;2024-03-21T11:52:55.000Z;62;cold;Bathroom;Flush;ws;18
11d8a970-daf7-11ee-b288-f5d6bb92dfd4;2250;2024-03-21T11:58:57.000Z;17;cold;Bathroom;Tap;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;240;2024-03-21T12:00:02.000Z;5;cold;Bathroom;Sink;ws;18
11d85810-daf7-11ee-b658-695385a245c5;1940;2024-03-21T12:00:18.000Z;28;cold;Bathroom;Flush;ws;18
11d9e340-daf7-11ee-a3c3-f51ff845e206;354;2024-03-21T12:02:44.000Z;4;cold;Bathroom;Tap;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;401;2024-03-21T12:04:52.000Z;9;cold;Bathroom;Sink;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;3522;2024-03-21T12:04:54.000Z;43;cold;Bathroom;Flush;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;598;2024-03-21T12:14:06.000Z;7;cold;Bathroom;Sink;ws;18
11d85810-daf7-11ee-b658-695385a245c5;1995;2024-03-21T12:14:17.000Z;28;cold;Bathroom;Flush;ws;18
11d8a970-daf7-11ee-b288-f5d6bb92dfd4;1330;2024-03-21T13:26:59.000Z;13;cold;Bathroom;Tap;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;548;2024-03-21T13:28:05.000Z;10;cold;Bathroom;Sink;ws;18
11d85810-daf7-11ee-b658-695385a245c5;4659;2024-03-21T13:28:36.000Z;59;cold;Bathroom;Flush;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;1793;2024-03-21T13:45:36.000Z;20;cold;Bathroom;Sink;ws;18
11d85810-daf7-11ee-b658-695385a245c5;4865;2024-03-21T14:02:37.000Z;57;cold;Bathroom;Flush;ws;18
11da4960-daf7-11ee-a71f-9b7fa292542a;672;2024-03-21T14:09:04.000Z;34;cold;Bathroom;Sink;ws;18
11d8a970-daf7-11ee-b288-f5d6bb92dfd4;1709;2024-03-22T06:08:18.000Z;18;cold;Bathroom;Tap;ws;18
11d85810-daf7-11ee-b658-695385a245c5;4843;2024-03-22T06:09:35.000Z;51;cold;Bathroom;Flush;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;1130;2024-03-22T07:52:38.000Z;28;cold;Bathroom;Sink;ws;18
11d8f4c0-daf7-11ee-a0e3-b13db69913ac;1072;2024-03-22T07:55:46.000Z;15;cold;Bathroom;Sink;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;946;2024-03-22T08:01:06.000Z;11;cold;Bathroom;Sink;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;1921;2024-03-22T08:29:00.000Z;14;cold;Bathroom;Sink;ws;18
11d9e340-daf7-11ee-a3c3-f51ff845e206;436;2024-03-22T09:00:32.000Z;5;cold;Bathroom;Tap;ws;18
11da4960-daf7-11ee-a71f-9b7fa292542a;89;2024-03-22T09:01:02.000Z;12;cold;Bathroom;Sink;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;5445;2024-03-22T09:01:50.000Z;70;cold;Bathroom;Flush;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;334;2024-03-22T09:11:22.000Z;4;cold;Bathroom;Sink;ws;18
11d85810-daf7-11ee-b658-695385a245c5;5283;2024-03-22T09:12:16.000Z;62;cold;Bathroom;Flush;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;6174;2024-03-22T09:18:31.000Z;69;cold;Bathroom;Flush;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;1754;2024-03-22T09:37:57.000Z;13;cold;Bathroom;Sink;ws;18
11d9e340-daf7-11ee-a3c3-f51ff845e206;1062;2024-03-22T09:40:43.000Z;11;cold;Bathroom;Tap;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;9768;2024-03-22T09:42:30.000Z;111;cold;Bathroom;Flush;ws;18
11d8a970-daf7-11ee-b288-f5d6bb92dfd4;107;2024-03-22T10:27:09.000Z;8;cold;Bathroom;Tap;ws;18
11d85810-daf7-11ee-b658-695385a245c5;4757;2024-03-22T10:28:45.000Z;64;cold;Bathroom;Flush;ws;18
11d8f4c0-daf7-11ee-a0e3-b13db69913ac;806;2024-03-22T10:29:33.000Z;27;cold;Bathroom;Sink;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;5401;2024-03-22T10:37:59.000Z;71;cold;Bathroom;Flush;ws;18
11d85810-daf7-11ee-b658-695385a245c5;4754;2024-03-22T10:38:09.000Z;66;cold;Bathroom;Flush;ws;18
11d9e340-daf7-11ee-a3c3-f51ff845e206;509;2024-03-22T10:41:33.000Z;5;cold;Bathroom;Tap;ws;18
11da4960-daf7-11ee-a71f-9b7fa292542a;127;2024-03-22T10:42:23.000Z;5;cold;Bathroom;Sink;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;954;2024-03-22T10:42:48.000Z;12;cold;Bathroom;Sink;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;5453;2024-03-22T10:43:02.000Z;64;cold;Bathroom;Flush;ws;18
11d9e340-daf7-11ee-a3c3-f51ff845e206;1290;2024-03-22T11:10:13.000Z;10;cold;Bathroom;Tap;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;1012;2024-03-22T11:11:52.000Z;13;cold;Bathroom;Sink;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;5881;2024-03-22T11:12:29.000Z;69;cold;Bathroom;Flush;ws;18
11d8a970-daf7-11ee-b288-f5d6bb92dfd4;616;2024-03-22T10:25:00.000Z;8;cold;Bathroom;Tap;ws;18
11d9e340-daf7-11ee-a3c3-f51ff845e206;1090;2024-03-22T10:25:07.000Z;10;cold;Bathroom;Tap;ws;18
11d8a970-daf7-11ee-b288-f5d6bb92dfd4;172;2024-03-22T10:26:13.000Z;5;cold;Bathroom;Tap;ws;18
11d8f4c0-daf7-11ee-a0e3-b13db69913ac;428;2024-03-22T10:26:29.000Z;14;cold;Bathroom;Sink;ws;18
11d85810-daf7-11ee-b658-695385a245c5;5256;2024-03-22T10:26:58.000Z;71;cold;Bathroom;Flush;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;5275;2024-03-22T10:28:17.000Z;64;cold;Bathroom;Flush;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;815;2024-03-22T10:59:47.000Z;14;cold;Bathroom;Sink;ws;18
11d85810-daf7-11ee-b658-695385a245c5;2048;2024-03-22T10:59:56.000Z;27;cold;Bathroom;Flush;ws;18
11da4960-daf7-11ee-a71f-9b7fa292542a;739;2024-03-22T12:39:02.000Z;17;cold;Bathroom;Sink;ws;18
11d9e340-daf7-11ee-a3c3-f51ff845e206;195;2024-03-22T12:56:23.000Z;6;cold;Bathroom;Tap;ws;18
11da4960-daf7-11ee-a71f-9b7fa292542a;168;2024-03-22T12:57:00.000Z;10;cold;Bathroom;Sink;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;390;2024-03-22T12:57:15.000Z;6;cold;Bathroom;Sink;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;5312;2024-03-22T12:58:04.000Z;73;cold;Bathroom;Flush;ws;18
11d8a970-daf7-11ee-b288-f5d6bb92dfd4;239;2024-03-22T13:05:04.000Z;6;cold;Bathroom;Tap;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;198;2024-03-22T13:06:01.000Z;5;cold;Bathroom;Sink;ws;18
11d85810-daf7-11ee-b658-695385a245c5;2048;2024-03-22T13:06:14.000Z;27;cold;Bathroom;Flush;ws;18
11d8a970-daf7-11ee-b288-f5d6bb92dfd4;1028;2024-03-22T13:14:02.000Z;11;cold;Bathroom;Tap;ws;18
11d85810-daf7-11ee-b658-695385a245c5;4696;2024-03-22T13:15:47.000Z;63;cold;Bathroom;Flush;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;295;2024-03-22T13:51:27.000Z;8;cold;Bathroom;Sink;ws;18
11d85810-daf7-11ee-b658-695385a245c5;5862;2024-03-22T13:52:29.000Z;87;cold;Bathroom;Flush;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;206;2024-03-22T13:54:14.000Z;3;cold;Bathroom;Sink;ws;18
11d9e340-daf7-11ee-a3c3-f51ff845e206;459;2024-03-22T13:59:51.000Z;7;cold;Bathroom;Tap;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;3237;2024-03-22T14:00:56.000Z;43;cold;Bathroom;Flush;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;319;2024-03-22T14:09:07.000Z;5;cold;Bathroom;Sink;ws;18
11d85810-daf7-11ee-b658-695385a245c5;2024;2024-03-22T14:09:30.000Z;29;cold;Bathroom;Flush;ws;18
11d9e340-daf7-11ee-a3c3-f51ff845e206;140;2024-03-22T14:21:37.000Z;3;cold;Bathroom;Tap;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;2503;2024-03-22T14:22:35.000Z;33;cold;Bathroom;Flush;ws;18
11d85810-daf7-11ee-b658-695385a245c5;5354;2024-03-22T14:25:48.000Z;70;cold;Bathroom;Flush;ws;18
11da4960-daf7-11ee-a71f-9b7fa292542a;322;2024-03-23T06:13:49.000Z;9;cold;Bathroom;Sink;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;5483;2024-03-23T06:14:38.000Z;55;cold;Bathroom;Flush;ws;18
11d9e340-daf7-11ee-a3c3-f51ff845e206;6815;2024-03-23T06:59:30.000Z;40;cold;Bathroom;Tap;ws;18
11d9e340-daf7-11ee-a3c3-f51ff845e206;6883;2024-03-23T07:19:09.000Z;44;cold;Bathroom;Tap;ws;18
11d85810-daf7-11ee-b658-695385a245c5;4857;2024-03-23T07:19:30.000Z;76;cold;Bathroom;Flush;ws;18
11d9e340-daf7-11ee-a3c3-f51ff845e206;7374;2024-03-23T07:36:57.000Z;43;cold;Bathroom;Tap;ws;18
11d9e340-daf7-11ee-a3c3-f51ff845e206;6225;2024-03-23T08:16:18.000Z;37;cold;Bathroom;Tap;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;5445;2024-03-23T08:17:26.000Z;60;cold;Bathroom;Flush;ws;18
11da4960-daf7-11ee-a71f-9b7fa292542a;822;2024-03-23T08:23:01.000Z;11;cold;Bathroom;Sink;ws;18
11d8f4c0-daf7-11ee-a0e3-b13db69913ac;560;2024-03-23T08:23:36.000Z;15;cold;Bathroom;Sink;ws;18
11d8f4c0-daf7-11ee-a0e3-b13db69913ac;768;2024-03-23T08:24:13.000Z;7;cold;Bathroom;Sink;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;1490;2024-03-23T08:24:30.000Z;11;cold;Bathroom;Sink;ws;18
11d9e340-daf7-11ee-a3c3-f51ff845e206;1440;2024-03-25T06:14:50.000Z;26;cold;Bathroom;Tap;ws;18
11da4960-daf7-11ee-a71f-9b7fa292542a;133;2024-03-25T06:15:15.000Z;12;cold;Bathroom;Sink;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;5536;2024-03-25T06:16:21.000Z;64;cold;Bathroom;Flush;ws;18
11d85810-daf7-11ee-b658-695385a245c5;4801;2024-03-25T07:44:49.000Z;68;cold;Bathroom;Flush;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;1142;2024-03-25T07:44:53.000Z;30;cold;Bathroom;Sink;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;193;2024-03-25T07:45:12.000Z;3;cold;Bathroom;Sink;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;5400;2024-03-25T07:58:33.000Z;71;cold;Bathroom;Flush;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;689;2024-03-25T08:01:18.000Z;11;cold;Bathroom;Sink;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;1762;2024-03-25T08:04:33.000Z;15;cold;Bathroom;Sink;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;162;2024-03-25T08:26:04.000Z;3;cold;Bathroom;Sink;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;7275;2024-03-25T08:28:53.000Z;87;cold;Bathroom;Flush;ws;18
11d9e340-daf7-11ee-a3c3-f51ff845e206;5828;2024-03-25T08:29:19.000Z;59;cold;Bathroom;Tap;ws;18
11da4960-daf7-11ee-a71f-9b7fa292542a;193;2024-03-25T08:29:29.000Z;4;cold;Bathroom;Sink;ws;18
11d9e340-daf7-11ee-a3c3-f51ff845e206;592;2024-03-25T08:29:44.000Z;9;cold;Bathroom;Tap;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;1413;2024-03-25T08:31:00.000Z;13;cold;Bathroom;Sink;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;845;2024-03-25T08:31:42.000Z;15;cold;Bathroom;Sink;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;11036;2024-03-25T08:32:30.000Z;122;cold;Bathroom;Flush;ws;18
11da4960-daf7-11ee-a71f-9b7fa292542a;263;2024-03-25T08:39:31.000Z;4;cold;Bathroom;Sink;ws;18
11da4960-daf7-11ee-a71f-9b7fa292542a;1387;2024-03-25T08:41:24.000Z;35;cold;Bathroom;Sink;ws;18
11da4960-daf7-11ee-a71f-9b7fa292542a;122;2024-03-25T08:41:46.000Z;3;cold;Bathroom;Sink;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;212;2024-03-25T09:00:09.000Z;4;cold;Bathroom;Sink;ws;18
11d9e340-daf7-11ee-a3c3-f51ff845e206;357;2024-03-25T09:15:40.000Z;7;cold;Bathroom;Tap;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;2795;2024-03-25T09:16:35.000Z;35;cold;Bathroom;Flush;ws;18
11d85810-daf7-11ee-b658-695385a245c5;1951;2024-03-25T09:16:41.000Z;28;cold;Bathroom;Flush;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;415;2024-03-25T09:16:46.000Z;7;cold;Bathroom;Sink;ws;18
11d8a970-daf7-11ee-b288-f5d6bb92dfd4;289;2024-03-25T09:22:12.000Z;11;cold;Bathroom;Tap;ws;18
11d8a970-daf7-11ee-b288-f5d6bb92dfd4;281;2024-03-25T09:22:46.000Z;5;cold;Bathroom;Tap;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;746;2024-03-25T09:24:00.000Z;13;cold;Bathroom;Sink;ws;18
11d85810-daf7-11ee-b658-695385a245c5;4789;2024-03-25T09:24:13.000Z;57;cold;Bathroom;Flush;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;236;2024-03-25T09:50:46.000Z;10;cold;Bathroom;Sink;ws;18
11d9e340-daf7-11ee-a3c3-f51ff845e206;1710;2024-03-25T09:57:51.000Z;16;cold;Bathroom;Tap;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;5409;2024-03-25T09:59:28.000Z;61;cold;Bathroom;Flush;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;1059;2024-03-25T10:01:39.000Z;11;cold;Bathroom;Sink;ws;18
11da4960-daf7-11ee-a71f-9b7fa292542a;207;2024-03-25T10:16:53.000Z;13;cold;Bathroom;Sink;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;5393;2024-03-25T10:17:39.000Z;68;cold;Bathroom;Flush;ws;18
11d9e340-daf7-11ee-a3c3-f51ff845e206;124;2024-03-25T10:59:16.000Z;4;cold;Bathroom;Tap;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;321;2024-03-25T11:00:19.000Z;5;cold;Bathroom;Sink;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;5404;2024-03-25T11:00:56.000Z;65;cold;Bathroom;Flush;ws;18
11d9e340-daf7-11ee-a3c3-f51ff845e206;348;2024-03-25T11:06:59.000Z;4;cold;Bathroom;Tap;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;3127;2024-03-25T11:07:52.000Z;37;cold;Bathroom;Flush;ws;18
11d85810-daf7-11ee-b658-695385a245c5;4727;2024-03-25T11:49:27.000Z;60;cold;Bathroom;Flush;ws;18
11d8f4c0-daf7-11ee-a0e3-b13db69913ac;450;2024-03-25T11:49:32.000Z;33;cold;Bathroom;Sink;ws;18
11d8a970-daf7-11ee-b288-f5d6bb92dfd4;1883;2024-03-25T12:12:35.000Z;17;cold;Bathroom;Tap;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;637;2024-03-25T12:13:33.000Z;9;cold;Bathroom;Sink;ws;18
11d85810-daf7-11ee-b658-695385a245c5;2050;2024-03-25T12:13:40.000Z;27;cold;Bathroom;Flush;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;5431;2024-03-25T12:17:43.000Z;62;cold;Bathroom;Flush;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;5512;2024-03-25T12:19:26.000Z;64;cold;Bathroom;Flush;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;1125;2024-03-25T12:22:13.000Z;12;cold;Bathroom;Sink;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;6290;2024-03-25T12:25:33.000Z;79;cold;Bathroom;Flush;ws;18
11d8a970-daf7-11ee-b288-f5d6bb92dfd4;1190;2024-03-25T13:03:39.000Z;10;cold;Bathroom;Tap;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;1013;2024-03-25T13:04:49.000Z;16;cold;Bathroom;Sink;ws;18
11d85810-daf7-11ee-b658-695385a245c5;4624;2024-03-25T13:05:13.000Z;68;cold;Bathroom;Flush;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;378;2024-03-25T13:06:28.000Z;7;cold;Bathroom;Sink;ws;18
11d85810-daf7-11ee-b658-695385a245c5;1966;2024-03-25T13:06:38.000Z;30;cold;Bathroom;Flush;ws;18
11da4960-daf7-11ee-a71f-9b7fa292542a;263;2024-03-25T13:09:52.000Z;4;cold;Bathroom;Sink;ws;18
11d9e340-daf7-11ee-a3c3-f51ff845e206;127;2024-03-25T13:09:58.000Z;4;cold;Bathroom;Tap;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;2478;2024-03-25T13:10:50.000Z;34;cold;Bathroom;Flush;ws;18
11d8a970-daf7-11ee-b288-f5d6bb92dfd4;265;2024-03-25T13:35:55.000Z;3;cold;Bathroom;Tap;ws;18
11d85810-daf7-11ee-b658-695385a245c5;4703;2024-03-25T13:37:40.000Z;66;cold;Bathroom;Flush;ws;18
11d9e340-daf7-11ee-a3c3-f51ff845e206;530;2024-03-25T14:27:17.000Z;7;cold;Bathroom;Tap;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;5846;2024-03-25T14:29:08.000Z;71;cold;Bathroom;Flush;ws;18
11d9e340-daf7-11ee-a3c3-f51ff845e206;250;2024-03-25T14:44:53.000Z;4;cold;Bathroom;Tap;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;5462;2024-03-25T14:46:49.000Z;61;cold;Bathroom;Flush;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;2669;2024-03-25T15:09:05.000Z;33;cold;Bathroom;Flush;ws;18
11da4960-daf7-11ee-a71f-9b7fa292542a;353;2024-03-26T06:16:07.000Z;8;cold;Bathroom;Sink;ws;18
11d9e340-daf7-11ee-a3c3-f51ff845e206;3772;2024-03-26T07:29:48.000Z;42;cold;Bathroom;Tap;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;3798;2024-03-26T07:30:44.000Z;32;cold;Bathroom;Sink;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;5933;2024-03-26T07:30:59.000Z;78;cold;Bathroom;Flush;ws;18
11d8f4c0-daf7-11ee-a0e3-b13db69913ac;1207;2024-03-26T07:32:04.000Z;21;cold;Bathroom;Sink;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;5346;2024-03-26T07:38:38.000Z;59;cold;Bathroom;Flush;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;995;2024-03-26T07:40:53.000Z;15;cold;Bathroom;Sink;ws;18
11d85810-daf7-11ee-b658-695385a245c5;4933;2024-03-26T07:45:27.000Z;66;cold;Bathroom;Flush;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;751;2024-03-26T08:05:27.000Z;9;cold;Bathroom;Sink;ws;18
11da4960-daf7-11ee-a71f-9b7fa292542a;212;2024-03-26T08:11:08.000Z;4;cold;Bathroom;Sink;ws;18
11da4960-daf7-11ee-a71f-9b7fa292542a;2304;2024-03-26T08:12:59.000Z;37;cold;Bathroom;Sink;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;5427;2024-03-26T08:57:52.000Z;60;cold;Bathroom;Flush;ws;18
11da4960-daf7-11ee-a71f-9b7fa292542a;87;2024-03-26T08:58:01.000Z;5;cold;Bathroom;Sink;ws;18
11d9e340-daf7-11ee-a3c3-f51ff845e206;3790;2024-03-26T08:59:13.000Z;34;cold;Bathroom;Tap;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;1237;2024-03-26T09:00:19.000Z;12;cold;Bathroom;Sink;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;5551;2024-03-26T09:01:06.000Z;63;cold;Bathroom;Flush;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;646;2024-03-26T09:06:22.000Z;9;cold;Bathroom;Sink;ws;18
11d9e340-daf7-11ee-a3c3-f51ff845e206;83;2024-03-26T09:23:34.000Z;3;cold;Bathroom;Tap;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;5507;2024-03-26T09:26:44.000Z;60;cold;Bathroom;Flush;ws;18
11d8a970-daf7-11ee-b288-f5d6bb92dfd4;712;2024-03-26T09:31:09.000Z;6;cold;Bathroom;Tap;ws;18
11d85810-daf7-11ee-b658-695385a245c5;4830;2024-03-26T09:32:48.000Z;57;cold;Bathroom;Flush;ws;18
11d8a970-daf7-11ee-b288-f5d6bb92dfd4;3851;2024-03-26T09:51:25.000Z;32;cold;Bathroom;Tap;ws;18
11d85810-daf7-11ee-b658-695385a245c5;4804;2024-03-26T09:51:35.000Z;64;cold;Bathroom;Flush;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;710;2024-03-26T09:52:22.000Z;9;cold;Bathroom;Sink;ws;18
11d85810-daf7-11ee-b658-695385a245c5;4751;2024-03-26T09:53:13.000Z;62;cold;Bathroom;Flush;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;522;2024-03-26T10:04:21.000Z;5;cold;Bathroom;Sink;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;1657;2024-03-26T10:45:35.000Z;19;cold;Bathroom;Sink;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;480;2024-03-26T10:53:23.000Z;6;cold;Bathroom;Sink;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;10122;2024-03-26T10:54:00.000Z;125;cold;Bathroom;Flush;ws;18
11d9e340-daf7-11ee-a3c3-f51ff845e206;372;2024-03-26T11:05:35.000Z;11;cold;Bathroom;Tap;ws;18
11da4960-daf7-11ee-a71f-9b7fa292542a;92;2024-03-26T11:06:19.000Z;5;cold;Bathroom;Sink;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;324;2024-03-26T11:06:42.000Z;7;cold;Bathroom;Sink;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;5293;2024-03-26T11:07:13.000Z;74;cold;Bathroom;Flush;ws;18
11d8a970-daf7-11ee-b288-f5d6bb92dfd4;483;2024-03-26T11:10:40.000Z;5;cold;Bathroom;Tap;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;378;2024-03-26T11:11:21.000Z;5;cold;Bathroom;Sink;ws;18
11d9e340-daf7-11ee-a3c3-f51ff845e206;178;2024-03-26T11:12:09.000Z;3;cold;Bathroom;Tap;ws;18
11d85810-daf7-11ee-b658-695385a245c5;4880;2024-03-26T11:12:18.000Z;67;cold;Bathroom;Flush;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;2824;2024-03-26T11:13:04.000Z;36;cold;Bathroom;Flush;ws;18
11d8a970-daf7-11ee-b288-f5d6bb92dfd4;1693;2024-03-26T12:09:39.000Z;11;cold;Bathroom;Tap;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;539;2024-03-26T12:10:31.000Z;8;cold;Bathroom;Sink;ws;18
11d85810-daf7-11ee-b658-695385a245c5;2025;2024-03-26T12:10:38.000Z;27;cold;Bathroom;Flush;ws;18
11d9e340-daf7-11ee-a3c3-f51ff845e206;843;2024-03-26T12:52:01.000Z;10;cold;Bathroom;Tap;ws;18
11d97b50-daf7-11ee-ac3e-85b8c3abc334;5428;2024-03-26T12:54:49.000Z;65;cold;Bathroom;Flush;ws;18
11d7eb90-daf7-11ee-a649-f9227cd29f6a;578;2024-03-26T13:08:08.000Z;10;cold;Bathroom;Sink;ws;18
